# x_m,y_m,w_tr_right_m,w_tr_left_m
20.055763, 23.249854, 1.000000, 1.000000
20.002611, 23.249992, 1.000000, 1.000000
19.949458, 23.250134, 1.000000, 1.000000
19.896334, 23.250205, 1.000000, 1.000000
19.843271, 23.250128, 1.000000, 1.000000
19.790301, 23.249830, 1.000000, 1.000000
19.737440, 23.249269, 1.000000, 1.000000
19.682978, 23.252556, 1.000000, 1.000000
19.635801, 23.238306, 1.000000, 1.000000
19.598592, 23.199969, 1.000000, 1.000000
19.545703, 23.199229, 1.000000, 1.000000
19.492161, 23.200410, 1.000000, 1.000000
19.439163, 23.200306, 1.000000, 1.000000
19.386141, 23.200214, 1.000000, 1.000000
19.333097, 23.200132, 1.000000, 1.000000
19.280035, 23.200061, 1.000000, 1.000000
19.226956, 23.200002, 1.000000, 1.000000
19.173865, 23.199953, 1.000000, 1.000000
19.120763, 23.199916, 1.000000, 1.000000
19.067653, 23.199890, 1.000000, 1.000000
19.014538, 23.199876, 1.000000, 1.000000
18.961422, 23.199873, 1.000000, 1.000000
18.908306, 23.199881, 1.000000, 1.000000
18.855194, 23.199901, 1.000000, 1.000000
18.802088, 23.199932, 1.000000, 1.000000
18.748991, 23.199975, 1.000000, 1.000000
18.695906, 23.200029, 1.000000, 1.000000
18.642836, 23.200095, 1.000000, 1.000000
18.589783, 23.200173, 1.000000, 1.000000
18.536751, 23.200263, 1.000000, 1.000000
18.483741, 23.200364, 1.000000, 1.000000
18.430712, 23.200373, 1.000000, 1.000000
18.375991, 23.196534, 1.000000, 1.000000
18.331431, 23.217299, 1.000000, 1.000000
18.292732, 23.251972, 1.000000, 1.000000
18.238646, 23.249595, 1.000000, 1.000000
18.185789, 23.250164, 1.000000, 1.000000
18.132371, 23.249383, 1.000000, 1.000000
18.079814, 23.250681, 1.000000, 1.000000
18.026663, 23.250544, 1.000000, 1.000000
17.971852, 23.246402, 1.000000, 1.000000
17.928890, 23.270864, 1.000000, 1.000000
17.888894, 23.302486, 1.000000, 1.000000
17.834769, 23.299999, 1.000000, 1.000000
17.780646, 23.297516, 1.000000, 1.000000
17.734178, 23.313514, 1.000000, 1.000000
17.696608, 23.350993, 1.000000, 1.000000
17.642955, 23.349645, 1.000000, 1.000000
17.590201, 23.350466, 1.000000, 1.000000
17.536073, 23.347971, 1.000000, 1.000000
17.488041, 23.360194, 1.000000, 1.000000
17.451023, 23.399005, 1.000000, 1.000000
17.398831, 23.401184, 1.000000, 1.000000
17.362225, 23.440992, 1.000000, 1.000000
17.312473, 23.449060, 1.000000, 1.000000
17.271895, 23.479277, 1.000000, 1.000000
17.227491, 23.500258, 1.000000, 1.000000
17.181182, 23.516641, 1.000000, 1.000000
17.142233, 23.550793, 1.000000, 1.000000
17.091248, 23.555885, 1.000000, 1.000000
17.055086, 23.596761, 1.000000, 1.000000
17.003256, 23.599823, 1.000000, 1.000000
16.965553, 23.636984, 1.000000, 1.000000
16.917967, 23.650196, 1.000000, 1.000000
16.872349, 23.668997, 1.000000, 1.000000
16.838900, 23.714133, 1.000000, 1.000000
16.799848, 23.750013, 1.000000, 1.000000
16.757184, 23.785196, 1.000000, 1.000000
16.751075, 23.835964, 1.000000, 1.000000
16.724388, 23.877965, 1.000000, 1.000000
16.696415, 23.919479, 1.000000, 1.000000
16.699237, 23.973744, 1.000000, 1.000000
16.701006, 24.027571, 1.000000, 1.000000
16.700813, 24.080585, 1.000000, 1.000000
16.699769, 24.133247, 1.000000, 1.000000
16.698986, 24.186017, 1.000000, 1.000000
16.700150, 24.239595, 1.000000, 1.000000
16.701906, 24.293416, 1.000000, 1.000000
16.666131, 24.331692, 1.000000, 1.000000
16.647160, 24.376929, 1.000000, 1.000000
16.650664, 24.431475, 1.000000, 1.000000
16.649900, 24.484253, 1.000000, 1.000000
16.649929, 24.537359, 1.000000, 1.000000
16.649972, 24.590472, 1.000000, 1.000000
16.650010, 24.643582, 1.000000, 1.000000
16.650039, 24.696688, 1.000000, 1.000000
16.650053, 24.749789, 1.000000, 1.000000
16.650049, 24.802882, 1.000000, 1.000000
16.650030, 24.855969, 1.000000, 1.000000
16.650003, 24.909052, 1.000000, 1.000000
16.649974, 24.962134, 1.000000, 1.000000
16.649947, 25.015218, 1.000000, 1.000000
16.649930, 25.068305, 1.000000, 1.000000
16.649927, 25.121398, 1.000000, 1.000000
16.649944, 25.174500, 1.000000, 1.000000
16.649988, 25.227613, 1.000000, 1.000000
16.650062, 25.280738, 1.000000, 1.000000
16.650139, 25.333864, 1.000000, 1.000000
16.650168, 25.386971, 1.000000, 1.000000
16.650095, 25.440035, 1.000000, 1.000000
16.649867, 25.493035, 1.000000, 1.000000
16.649432, 25.545950, 1.000000, 1.000000
16.650681, 25.599561, 1.000000, 1.000000
16.648551, 25.651774, 1.000000, 1.000000
16.608946, 25.688464, 1.000000, 1.000000
16.597945, 25.736999, 1.000000, 1.000000
16.600959, 25.791348, 1.000000, 1.000000
16.599210, 25.843711, 1.000000, 1.000000
16.600555, 25.897365, 1.000000, 1.000000
16.599278, 25.949941, 1.000000, 1.000000
16.561319, 25.987234, 1.000000, 1.000000
16.546785, 26.034435, 1.000000, 1.000000
16.550650, 26.089136, 1.000000, 1.000000
16.550906, 26.142158, 1.000000, 1.000000
16.549700, 26.194753, 1.000000, 1.000000
16.549172, 26.247987, 1.000000, 1.000000
16.550101, 26.301357, 1.000000, 1.000000
16.551453, 26.354220, 1.000000, 1.000000
16.547170, 26.407335, 1.000000, 1.000000
16.558457, 26.460450, 1.000000, 1.000000
16.599657, 26.498051, 1.000000, 1.000000
16.555063, 26.499312, 1.000000, 1.000000
16.514239, 26.535592, 1.000000, 1.000000
16.470242, 26.553363, 1.000000, 1.000000
16.413939, 26.546355, 1.000000, 1.000000
16.373624, 26.577138, 1.000000, 1.000000
16.331339, 26.603207, 1.000000, 1.000000
16.276560, 26.599161, 1.000000, 1.000000
16.224163, 26.600835, 1.000000, 1.000000
16.169388, 26.596780, 1.000000, 1.000000
16.126933, 26.622465, 1.000000, 1.000000
16.086492, 26.653014, 1.000000, 1.000000
16.031820, 26.649206, 1.000000, 1.000000
15.979372, 26.650766, 1.000000, 1.000000
15.924710, 26.646983, 1.000000, 1.000000
15.880345, 26.668058, 1.000000, 1.000000
15.841451, 26.702341, 1.000000, 1.000000
15.787164, 26.699462, 1.000000, 1.000000
15.734316, 26.700058, 1.000000, 1.000000
15.681167, 26.699926, 1.000000, 1.000000
15.628359, 26.700618, 1.000000, 1.000000
15.573789, 26.697056, 1.000000, 1.000000
15.529545, 26.718422, 1.000000, 1.000000
15.490506, 26.752355, 1.000000, 1.000000
15.436569, 26.750322, 1.000000, 1.000000
15.382889, 26.748909, 1.000000, 1.000000
15.330376, 26.750312, 1.000000, 1.000000
15.277565, 26.750998, 1.000000, 1.000000
15.222622, 26.746534, 1.000000, 1.000000
15.179198, 26.769880, 1.000000, 1.000000
15.139654, 26.802594, 1.000000, 1.000000
15.085243, 26.799416, 1.000000, 1.000000
15.032420, 26.800072, 1.000000, 1.000000
14.979256, 26.799904, 1.000000, 1.000000
14.926486, 26.800687, 1.000000, 1.000000
14.871805, 26.796857, 1.000000, 1.000000
14.828444, 26.820356, 1.000000, 1.000000
14.788808, 26.852847, 1.000000, 1.000000
14.734240, 26.849291, 1.000000, 1.000000
14.681398, 26.849901, 1.000000, 1.000000
14.628751, 26.850981, 1.000000, 1.000000
14.573840, 26.846595, 1.000000, 1.000000
14.529976, 26.868880, 1.000000, 1.000000
14.490778, 26.902429, 1.000000, 1.000000
14.436524, 26.899631, 1.000000, 1.000000
14.383435, 26.899642, 1.000000, 1.000000
14.330522, 26.900081, 1.000000, 1.000000
14.277480, 26.900209, 1.000000, 1.000000
14.224354, 26.900132, 1.000000, 1.000000
14.171187, 26.899956, 1.000000, 1.000000
14.118024, 26.899793, 1.000000, 1.000000
14.064946, 26.899832, 1.000000, 1.000000
14.012057, 26.900327, 1.000000, 1.000000
13.958921, 26.900227, 1.000000, 1.000000
13.905108, 26.898493, 1.000000, 1.000000
13.867123, 26.934972, 1.000000, 1.000000
13.821440, 26.952864, 1.000000, 1.000000
13.766831, 26.949208, 1.000000, 1.000000
13.714042, 26.949945, 1.000000, 1.000000
13.661009, 26.950094, 1.000000, 1.000000
13.607908, 26.950079, 1.000000, 1.000000
13.554808, 26.950065, 1.000000, 1.000000
13.501708, 26.950051, 1.000000, 1.000000
13.448608, 26.950040, 1.000000, 1.000000
13.395509, 26.950029, 1.000000, 1.000000
13.342411, 26.950020, 1.000000, 1.000000
13.289313, 26.950011, 1.000000, 1.000000
13.236215, 26.950004, 1.000000, 1.000000
13.183118, 26.949998, 1.000000, 1.000000
13.130022, 26.949992, 1.000000, 1.000000
13.076925, 26.949988, 1.000000, 1.000000
13.023829, 26.949984, 1.000000, 1.000000
12.970733, 26.949981, 1.000000, 1.000000
12.917638, 26.949979, 1.000000, 1.000000
12.864543, 26.949977, 1.000000, 1.000000
12.811448, 26.949976, 1.000000, 1.000000
12.758353, 26.949976, 1.000000, 1.000000
12.705259, 26.949976, 1.000000, 1.000000
12.652164, 26.949977, 1.000000, 1.000000
12.599070, 26.949978, 1.000000, 1.000000
12.545976, 26.949979, 1.000000, 1.000000
12.492883, 26.949981, 1.000000, 1.000000
12.439789, 26.949983, 1.000000, 1.000000
12.386695, 26.949985, 1.000000, 1.000000
12.333602, 26.949987, 1.000000, 1.000000
12.280508, 26.949990, 1.000000, 1.000000
12.227415, 26.949993, 1.000000, 1.000000
12.174321, 26.949995, 1.000000, 1.000000
12.121228, 26.949998, 1.000000, 1.000000
12.068135, 26.950001, 1.000000, 1.000000
12.015041, 26.950004, 1.000000, 1.000000
11.961948, 26.950007, 1.000000, 1.000000
11.908855, 26.950010, 1.000000, 1.000000
11.855761, 26.950012, 1.000000, 1.000000
11.802668, 26.950015, 1.000000, 1.000000
11.749574, 26.950017, 1.000000, 1.000000
11.696481, 26.950020, 1.000000, 1.000000
11.643387, 26.950022, 1.000000, 1.000000
11.590293, 26.950023, 1.000000, 1.000000
11.537199, 26.950025, 1.000000, 1.000000
11.484105, 26.950026, 1.000000, 1.000000
11.431011, 26.950027, 1.000000, 1.000000
11.377916, 26.950027, 1.000000, 1.000000
11.324822, 26.950027, 1.000000, 1.000000
11.271727, 26.950026, 1.000000, 1.000000
11.218632, 26.950025, 1.000000, 1.000000
11.165537, 26.950024, 1.000000, 1.000000
11.112442, 26.950022, 1.000000, 1.000000
11.059346, 26.950019, 1.000000, 1.000000
11.006250, 26.950016, 1.000000, 1.000000
10.953154, 26.950011, 1.000000, 1.000000
10.900057, 26.950007, 1.000000, 1.000000
10.846961, 26.950001, 1.000000, 1.000000
10.793864, 26.949995, 1.000000, 1.000000
10.740766, 26.949988, 1.000000, 1.000000
10.687668, 26.949980, 1.000000, 1.000000
10.634570, 26.949972, 1.000000, 1.000000
10.581472, 26.949962, 1.000000, 1.000000
10.528373, 26.949952, 1.000000, 1.000000
10.475274, 26.949940, 1.000000, 1.000000
10.422174, 26.949928, 1.000000, 1.000000
10.369075, 26.949917, 1.000000, 1.000000
10.315978, 26.949911, 1.000000, 1.000000
10.262885, 26.949914, 1.000000, 1.000000
10.209797, 26.949931, 1.000000, 1.000000
10.156717, 26.949965, 1.000000, 1.000000
10.103645, 26.950020, 1.000000, 1.000000
10.050584, 26.950102, 1.000000, 1.000000
9.997536, 26.950213, 1.000000, 1.000000
9.944501, 26.950358, 1.000000, 1.000000
9.891478, 26.950531, 1.000000, 1.000000
9.837150, 26.947552, 1.000000, 1.000000
9.788787, 26.958976, 1.000000, 1.000000
9.752064, 26.998498, 1.000000, 1.000000
9.699730, 27.000334, 1.000000, 1.000000
9.646396, 26.999757, 1.000000, 1.000000
9.593489, 27.000210, 1.000000, 1.000000
9.540281, 26.999937, 1.000000, 1.000000
9.487141, 26.999825, 1.000000, 1.000000
9.434197, 27.000189, 1.000000, 1.000000
9.381113, 27.000215, 1.000000, 1.000000
9.327810, 26.999713, 1.000000, 1.000000
9.274667, 26.999596, 1.000000, 1.000000
9.222026, 27.000689, 1.000000, 1.000000
9.168793, 27.000355, 1.000000, 1.000000
9.114230, 26.996810, 1.000000, 1.000000
9.073715, 27.027180, 1.000000, 1.000000
9.031391, 27.053182, 1.000000, 1.000000
8.976670, 27.049256, 1.000000, 1.000000
8.923873, 27.049973, 1.000000, 1.000000
8.870853, 27.050154, 1.000000, 1.000000
8.817724, 27.050071, 1.000000, 1.000000
8.764604, 27.050010, 1.000000, 1.000000
8.711495, 27.049973, 1.000000, 1.000000
8.658393, 27.049957, 1.000000, 1.000000
8.605299, 27.049957, 1.000000, 1.000000
8.552209, 27.049967, 1.000000, 1.000000
8.499121, 27.049985, 1.000000, 1.000000
8.446035, 27.050004, 1.000000, 1.000000
8.392947, 27.050021, 1.000000, 1.000000
8.339857, 27.050031, 1.000000, 1.000000
8.286763, 27.050032, 1.000000, 1.000000
8.233665, 27.050025, 1.000000, 1.000000
8.180566, 27.050013, 1.000000, 1.000000
8.127465, 27.049999, 1.000000, 1.000000
8.074365, 27.049984, 1.000000, 1.000000
8.021265, 27.049972, 1.000000, 1.000000
7.968168, 27.049965, 1.000000, 1.000000
7.915074, 27.049966, 1.000000, 1.000000
7.861983, 27.049976, 1.000000, 1.000000
7.808898, 27.049999, 1.000000, 1.000000
7.755819, 27.050035, 1.000000, 1.000000
7.702738, 27.050067, 1.000000, 1.000000
7.649646, 27.050074, 1.000000, 1.000000
7.596534, 27.050032, 1.000000, 1.000000
7.543392, 27.049918, 1.000000, 1.000000
7.490249, 27.049801, 1.000000, 1.000000
7.437233, 27.049990, 1.000000, 1.000000
7.384459, 27.050764, 1.000000, 1.000000
7.329904, 27.047239, 1.000000, 1.000000
7.283758, 27.064013, 1.000000, 1.000000
7.246044, 27.101145, 1.000000, 1.000000
7.192417, 27.099859, 1.000000, 1.000000
7.139239, 27.099659, 1.000000, 1.000000
7.086348, 27.100149, 1.000000, 1.000000
7.033267, 27.100183, 1.000000, 1.000000
6.980122, 27.100060, 1.000000, 1.000000
6.926986, 27.099961, 1.000000, 1.000000
6.873867, 27.099901, 1.000000, 1.000000
6.820765, 27.099883, 1.000000, 1.000000
6.767682, 27.099911, 1.000000, 1.000000
6.714618, 27.099986, 1.000000, 1.000000
6.661564, 27.100083, 1.000000, 1.000000
6.608502, 27.100161, 1.000000, 1.000000
6.555415, 27.100179, 1.000000, 1.000000
6.502286, 27.100095, 1.000000, 1.000000
6.449109, 27.099896, 1.000000, 1.000000
6.395934, 27.099702, 1.000000, 1.000000
6.342826, 27.099669, 1.000000, 1.000000
6.289849, 27.099954, 1.000000, 1.000000
6.237065, 27.100703, 1.000000, 1.000000
6.183954, 27.100664, 1.000000, 1.000000
6.129154, 27.096547, 1.000000, 1.000000
6.083695, 27.114979, 1.000000, 1.000000
6.045583, 27.151152, 1.000000, 1.000000
5.991995, 27.149960, 1.000000, 1.000000
5.938748, 27.149590, 1.000000, 1.000000
5.885842, 27.150046, 1.000000, 1.000000
5.832810, 27.150198, 1.000000, 1.000000
5.779693, 27.150144, 1.000000, 1.000000
5.726531, 27.149981, 1.000000, 1.000000
5.673365, 27.149809, 1.000000, 1.000000
5.620272, 27.149810, 1.000000, 1.000000
5.567357, 27.150246, 1.000000, 1.000000
5.514373, 27.150516, 1.000000, 1.000000
5.459988, 27.147380, 1.000000, 1.000000
5.420649, 27.180694, 1.000000, 1.000000
5.376934, 27.203122, 1.000000, 1.000000
5.322147, 27.199250, 1.000000, 1.000000
5.269318, 27.200242, 1.000000, 1.000000
5.216364, 27.200169, 1.000000, 1.000000
5.163311, 27.199879, 1.000000, 1.000000
5.110211, 27.199765, 1.000000, 1.000000
5.057079, 27.199787, 1.000000, 1.000000
5.003929, 27.199899, 1.000000, 1.000000
4.950776, 27.200054, 1.000000, 1.000000
4.897632, 27.200206, 1.000000, 1.000000
4.844513, 27.200309, 1.000000, 1.000000
4.791433, 27.200317, 1.000000, 1.000000
4.738405, 27.200183, 1.000000, 1.000000
4.685444, 27.199861, 1.000000, 1.000000
4.632560, 27.199315, 1.000000, 1.000000
4.579539, 27.199076, 1.000000, 1.000000
4.525821, 27.200556, 1.000000, 1.000000
4.471471, 27.203651, 1.000000, 1.000000
4.428907, 27.178250, 1.000000, 1.000000
4.388513, 27.147552, 1.000000, 1.000000
4.334211, 27.150480, 1.000000, 1.000000
4.281326, 27.149969, 1.000000, 1.000000
4.228166, 27.150129, 1.000000, 1.000000
4.175215, 27.149781, 1.000000, 1.000000
4.122094, 27.149846, 1.000000, 1.000000
4.068788, 27.150356, 1.000000, 1.000000
4.015708, 27.150320, 1.000000, 1.000000
3.963114, 27.149113, 1.000000, 1.000000
3.909547, 27.150252, 1.000000, 1.000000
3.855907, 27.151570, 1.000000, 1.000000
3.817789, 27.115412, 1.000000, 1.000000
3.772207, 27.097276, 1.000000, 1.000000
3.717745, 27.100578, 1.000000, 1.000000
3.664919, 27.099930, 1.000000, 1.000000
3.611785, 27.100025, 1.000000, 1.000000
3.558850, 27.099639, 1.000000, 1.000000
3.504987, 27.101495, 1.000000, 1.000000
3.467059, 27.064880, 1.000000, 1.000000
3.421245, 27.047303, 1.000000, 1.000000
3.366755, 27.050671, 1.000000, 1.000000
3.314224, 27.049312, 1.000000, 1.000000
3.259788, 27.052549, 1.000000, 1.000000
3.220506, 27.019203, 1.000000, 1.000000
3.176614, 26.996986, 1.000000, 1.000000
3.122286, 26.999965, 1.000000, 1.000000
3.067829, 27.003255, 1.000000, 1.000000
3.026422, 26.975037, 1.000000, 1.000000
2.983970, 26.949343, 1.000000, 1.000000
2.935405, 26.938410, 1.000000, 1.000000
2.898151, 26.900168, 1.000000, 1.000000
2.846136, 26.897560, 1.000000, 1.000000
2.809838, 26.857011, 1.000000, 1.000000
2.759512, 26.850324, 1.000000, 1.000000
2.717419, 26.823744, 1.000000, 1.000000
2.681950, 26.781313, 1.000000, 1.000000
2.644622, 26.742990, 1.000000, 1.000000
2.607881, 26.703418, 1.000000, 1.000000
2.556431, 26.700441, 1.000000, 1.000000
2.510818, 26.672672, 1.000000, 1.000000
2.497463, 26.621240, 1.000000, 1.000000
2.503746, 26.566304, 1.000000, 1.000000
2.473625, 26.525540, 1.000000, 1.000000
2.449440, 26.482482, 1.000000, 1.000000
2.437352, 26.434410, 1.000000, 1.000000
2.399792, 26.396862, 1.000000, 1.000000
2.397120, 26.344878, 1.000000, 1.000000
2.357057, 26.308461, 1.000000, 1.000000
2.347769, 26.258918, 1.000000, 1.000000
2.350528, 26.204799, 1.000000, 1.000000
2.350455, 26.151961, 1.000000, 1.000000
2.350322, 26.099006, 1.000000, 1.000000
2.350156, 26.045957, 1.000000, 1.000000
2.349979, 25.992839, 1.000000, 1.000000
2.349817, 25.939678, 1.000000, 1.000000
2.349692, 25.886499, 1.000000, 1.000000
2.349630, 25.833326, 1.000000, 1.000000
2.349654, 25.780185, 1.000000, 1.000000
2.349788, 25.727101, 1.000000, 1.000000
2.350056, 25.674098, 1.000000, 1.000000
2.350470, 25.621197, 1.000000, 1.000000
2.350832, 25.568305, 1.000000, 1.000000
2.350754, 25.515232, 1.000000, 1.000000
2.349842, 25.461787, 1.000000, 1.000000
2.347701, 25.407775, 1.000000, 1.000000
2.350159, 25.355616, 1.000000, 1.000000
2.385607, 25.317237, 1.000000, 1.000000
2.402779, 25.271278, 1.000000, 1.000000
2.399215, 25.216694, 1.000000, 1.000000
2.400089, 25.163967, 1.000000, 1.000000
2.400172, 25.110908, 1.000000, 1.000000
2.399863, 25.057682, 1.000000, 1.000000
2.400153, 25.004710, 1.000000, 1.000000
2.399752, 24.951449, 1.000000, 1.000000
2.438212, 24.914285, 1.000000, 1.000000
2.452229, 24.866997, 1.000000, 1.000000
2.450051, 24.813000, 1.000000, 1.000000
2.447683, 24.758924, 1.000000, 1.000000
2.481416, 24.719802, 1.000000, 1.000000
2.503755, 24.675961, 1.000000, 1.000000
2.496126, 24.619706, 1.000000, 1.000000
2.522181, 24.577404, 1.000000, 1.000000
2.552846, 24.537012, 1.000000, 1.000000
2.549936, 24.482711, 1.000000, 1.000000
2.547370, 24.428554, 1.000000, 1.000000
2.564919, 24.382729, 1.000000, 1.000000
2.601862, 24.344937, 1.000000, 1.000000
2.598143, 24.290302, 1.000000, 1.000000
2.607256, 24.240982, 1.000000, 1.000000
2.647546, 24.204576, 1.000000, 1.000000
2.649849, 24.152435, 1.000000, 1.000000
2.686618, 24.114571, 1.000000, 1.000000
2.703205, 24.068347, 1.000000, 1.000000
2.696399, 24.012433, 1.000000, 1.000000
2.729687, 23.973127, 1.000000, 1.000000
2.750235, 23.928544, 1.000000, 1.000000
2.765490, 23.881768, 1.000000, 1.000000
2.801179, 23.843457, 1.000000, 1.000000
2.803086, 23.791152, 1.000000, 1.000000
2.842771, 23.754496, 1.000000, 1.000000
2.888002, 23.720136, 1.000000, 1.000000
2.902554, 23.673069, 1.000000, 1.000000
2.897246, 23.617776, 1.000000, 1.000000
2.918375, 23.573433, 1.000000, 1.000000
2.965637, 23.539916, 1.000000, 1.000000
2.999428, 23.500818, 1.000000, 1.000000
3.001298, 23.448498, 1.000000, 1.000000
3.039331, 23.411157, 1.000000, 1.000000
3.053369, 23.363877, 1.000000, 1.000000
