# x_m,y_m,w_tr_right_m,w_tr_left_m
10.799452, 12.045419, 1.000000, 1.000000
10.801098, 12.101786, 1.000000, 1.000000
10.795644, 12.155694, 1.000000, 1.000000
10.754168, 12.194423, 1.000000, 1.000000
10.749226, 12.248323, 1.000000, 1.000000
10.750329, 12.304736, 1.000000, 1.000000
10.749764, 12.360456, 1.000000, 1.000000
10.750202, 12.416593, 1.000000, 1.000000
10.749928, 12.472433, 1.000000, 1.000000
10.749436, 12.528184, 1.000000, 1.000000
10.752949, 12.585594, 1.000000, 1.000000
10.720848, 12.628252, 1.000000, 1.000000
10.696920, 12.674295, 1.000000, 1.000000
10.700163, 12.731593, 1.000000, 1.000000
10.702494, 12.788513, 1.000000, 1.000000
10.667236, 12.829863, 1.000000, 1.000000
10.650385, 12.878838, 1.000000, 1.000000
10.625609, 12.924530, 1.000000, 1.000000
10.599618, 12.969719, 1.000000, 1.000000
10.583234, 13.018887, 1.000000, 1.000000
10.548939, 13.060636, 1.000000, 1.000000
10.542716, 13.114012, 1.000000, 1.000000
10.499350, 13.152005, 1.000000, 1.000000
10.456873, 13.190365, 1.000000, 1.000000
10.419670, 13.230908, 1.000000, 1.000000
10.381623, 13.271104, 1.000000, 1.000000
10.336793, 13.308493, 1.000000, 1.000000
10.301070, 13.349648, 1.000000, 1.000000
10.297889, 13.404283, 1.000000, 1.000000
10.258484, 13.443951, 1.000000, 1.000000
10.216157, 13.482244, 1.000000, 1.000000
10.177978, 13.522543, 1.000000, 1.000000
10.138172, 13.562116, 1.000000, 1.000000
10.098337, 13.601158, 1.000000, 1.000000
10.058845, 13.640721, 1.000000, 1.000000
10.019755, 13.681446, 1.000000, 1.000000
9.979870, 13.720319, 1.000000, 1.000000
9.939529, 13.757989, 1.000000, 1.000000
9.901197, 13.800501, 1.000000, 1.000000
9.862946, 13.843267, 1.000000, 1.000000
9.809533, 13.849398, 1.000000, 1.000000
9.765816, 13.878939, 1.000000, 1.000000
9.727873, 13.922427, 1.000000, 1.000000
9.689129, 13.963976, 1.000000, 1.000000
9.648171, 14.000182, 1.000000, 1.000000
9.592053, 13.999787, 1.000000, 1.000000
9.536400, 14.000515, 1.000000, 1.000000
9.479104, 13.997277, 1.000000, 1.000000
9.431335, 14.017038, 1.000000, 1.000000
9.390005, 14.052344, 1.000000, 1.000000
9.332903, 14.049576, 1.000000, 1.000000
9.277077, 14.049887, 1.000000, 1.000000
9.221203, 14.050081, 1.000000, 1.000000
9.165236, 14.050050, 1.000000, 1.000000
9.109271, 14.050022, 1.000000, 1.000000
9.053309, 14.050003, 1.000000, 1.000000
8.997349, 14.049991, 1.000000, 1.000000
8.941391, 14.049984, 1.000000, 1.000000
8.885435, 14.049982, 1.000000, 1.000000
8.829481, 14.049983, 1.000000, 1.000000
8.773527, 14.049987, 1.000000, 1.000000
8.717574, 14.049992, 1.000000, 1.000000
8.661621, 14.049997, 1.000000, 1.000000
8.605668, 14.050001, 1.000000, 1.000000
8.549715, 14.050004, 1.000000, 1.000000
8.493761, 14.050006, 1.000000, 1.000000
8.437808, 14.050007, 1.000000, 1.000000
8.381854, 14.050008, 1.000000, 1.000000
8.325899, 14.050008, 1.000000, 1.000000
8.269945, 14.050007, 1.000000, 1.000000
8.213990, 14.050006, 1.000000, 1.000000
8.158035, 14.050005, 1.000000, 1.000000
8.102081, 14.050003, 1.000000, 1.000000
8.046126, 14.050001, 1.000000, 1.000000
7.990171, 14.049999, 1.000000, 1.000000
7.934215, 14.049997, 1.000000, 1.000000
7.878260, 14.049996, 1.000000, 1.000000
7.822305, 14.049995, 1.000000, 1.000000
7.766350, 14.049994, 1.000000, 1.000000
7.710395, 14.049994, 1.000000, 1.000000
7.654440, 14.049994, 1.000000, 1.000000
7.598485, 14.049995, 1.000000, 1.000000
7.542530, 14.049997, 1.000000, 1.000000
7.486575, 14.050000, 1.000000, 1.000000
7.430620, 14.050003, 1.000000, 1.000000
7.374666, 14.050006, 1.000000, 1.000000
7.318712, 14.050008, 1.000000, 1.000000
7.262758, 14.050008, 1.000000, 1.000000
7.206805, 14.050007, 1.000000, 1.000000
7.150852, 14.050004, 1.000000, 1.000000
7.094899, 14.049997, 1.000000, 1.000000
7.038947, 14.049988, 1.000000, 1.000000
6.982996, 14.049974, 1.000000, 1.000000
6.927033, 14.049990, 1.000000, 1.000000
6.871035, 14.050102, 1.000000, 1.000000
6.815177, 14.049871, 1.000000, 1.000000
6.759207, 14.049897, 1.000000, 1.000000
6.703010, 14.050514, 1.000000, 1.000000
6.663370, 14.011030, 1.000000, 1.000000
6.612832, 13.998104, 1.000000, 1.000000
6.555895, 14.000475, 1.000000, 1.000000
6.500131, 14.000131, 1.000000, 1.000000
6.446195, 14.033311, 1.000000, 1.000000
